"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"0:02:49.1300510","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Name: \Windows\SysWOW64\cryptbase.dll"
"0:02:49.1302259","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\sspicli.dll","SUCCESS","Name: \Windows\SysWOW64\sspicli.dll"
"0:02:49.1304098","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\cfgmgr32.dll","SUCCESS","Name: \Windows\SysWOW64\cfgmgr32.dll"
"0:02:49.1305876","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\ole32.dll","SUCCESS","Name: \Windows\SysWOW64\ole32.dll"
"0:02:49.1307549","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\advapi32.dll","SUCCESS","Name: \Windows\SysWOW64\advapi32.dll"
"0:02:49.1309298","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\kernel32.dll","SUCCESS","Name: \Windows\SysWOW64\kernel32.dll"
"0:02:49.1310913","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\setupapi.dll","SUCCESS","Name: \Windows\SysWOW64\setupapi.dll"
"0:02:49.1313309","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\KernelBase.dll","SUCCESS","Name: \Windows\SysWOW64\KernelBase.dll"
"0:02:49.1315564","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\devobj.dll","SUCCESS","Name: \Windows\SysWOW64\devobj.dll"
"0:02:49.1316991","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\shlwapi.dll","SUCCESS","Name: \Windows\SysWOW64\shlwapi.dll"
"0:02:49.1318704","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\shell32.dll","SUCCESS","Name: \Windows\SysWOW64\shell32.dll"
"0:02:49.1320691","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\rpcrt4.dll","SUCCESS","Name: \Windows\SysWOW64\rpcrt4.dll"
"0:02:49.1326972","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\Wldap32.dll","SUCCESS","Name: \Windows\SysWOW64\Wldap32.dll"
"0:02:49.1328518","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\gdi32.dll","SUCCESS","Name: \Windows\SysWOW64\gdi32.dll"
"0:02:49.1335695","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\imm32.dll","SUCCESS","Name: \Windows\SysWOW64\imm32.dll"
"0:02:49.1339008","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\msctf.dll","SUCCESS","Name: \Windows\SysWOW64\msctf.dll"
"0:02:49.1341447","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\lpk.dll","SUCCESS","Name: \Windows\SysWOW64\lpk.dll"
"0:02:49.1343142","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\msvcrt.dll","SUCCESS","Name: \Windows\SysWOW64\msvcrt.dll"
"0:02:49.1344750","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\user32.dll","SUCCESS","Name: \Windows\SysWOW64\user32.dll"
"0:02:49.1346470","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\usp10.dll","SUCCESS","Name: \Windows\SysWOW64\usp10.dll"
"0:02:49.1348212","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\sechost.dll","SUCCESS","Name: \Windows\SysWOW64\sechost.dll"
"0:02:49.1350044","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\oleaut32.dll","SUCCESS","Name: \Windows\SysWOW64\oleaut32.dll"
"0:02:49.1364400","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\clbcatq.dll","SUCCESS","Name: \Windows\SysWOW64\clbcatq.dll"
"0:02:49.1367089","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\System32\ntdll.dll","SUCCESS","Name: \Windows\System32\ntdll.dll"
"0:02:49.1368819","crytolocker.exe","3060","QueryNameInformationFile","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Name: \Windows\SysWOW64\ntdll.dll"
"0:02:49.1370818","crytolocker.exe","3060","Process Exit","","SUCCESS","Exit Status: 0, User Time: 0.1093750 seconds, Kernel Time: 0.2968750 seconds, Private Bytes: 1,982,464, Peak Private Bytes: 12,509,184, Working Set: 6,737,920, Peak Working Set: 8,982,528"
"0:02:49.1371277","crytolocker.exe","3060","CloseFile","C:\Windows","SUCCESS",""
"0:02:49.1371884","crytolocker.exe","3060","CloseFile","C:\test","SUCCESS",""
"0:02:49.1372527","crytolocker.exe","3060","RegCloseKey","HKLM\System\CurrentControlSet\Control\SESSION MANAGER","SUCCESS",""
"0:02:49.1373416","crytolocker.exe","3060","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\Sorting\Versions","SUCCESS",""
"0:02:49.1376021","crytolocker.exe","3060","RegCloseKey","HKLM","SUCCESS",""
"0:02:49.1630729","crytolocker.exe","3060","RegCloseKey","HKCU","SUCCESS",""
"0:02:49.1630928","crytolocker.exe","3060","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"0:02:49.1631141","crytolocker.exe","3060","CloseFile","C:\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7600.16385_none_421189da2b7fabfc","SUCCESS",""
"0:02:49.1631579","crytolocker.exe","3060","RegCloseKey","HKCU\Software\Classes","SUCCESS",""
"0:02:49.1631972","crytolocker.exe","3060","RegCloseKey","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\Image File Execution Options","SUCCESS",""
"0:02:49.1632218","crytolocker.exe","3060","RegCloseKey","HKLM\System\CurrentControlSet\Control\NetworkProvider\HwOrder","SUCCESS",""
"0:02:52.4970671","crytolocker.exe","1492","CreateFile","C:\test\crytolocker.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.4971083","crytolocker.exe","1492","QueryBasicInformationFile","C:\test\crytolocker.exe","SUCCESS","CreationTime: 2015/05/13 11:36:49, LastAccessTime: 2015/05/13 11:36:49, LastWriteTime: 2015/05/10 20:05:36, ChangeTime: 2015/05/15 0:01:35, FileAttributes: A"
"0:02:52.4971335","crytolocker.exe","1492","CloseFile","C:\test\crytolocker.exe","SUCCESS",""
"0:02:52.4974454","crytolocker.exe","1492","CreateFile","C:\test\crytolocker.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.4974775","crytolocker.exe","1492","QueryBasicInformationFile","C:\test\crytolocker.exe","SUCCESS","CreationTime: 2015/05/13 11:36:49, LastAccessTime: 2015/05/13 11:36:49, LastWriteTime: 2015/05/10 20:05:36, ChangeTime: 2015/05/15 0:01:35, FileAttributes: A"
"0:02:52.4975003","crytolocker.exe","1492","CloseFile","C:\test\crytolocker.exe","SUCCESS",""
"0:02:52.4978006","crytolocker.exe","1492","CreateFile","C:\test\crytolocker.exe","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Read Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.4978548","crytolocker.exe","1492","CreateFileMapping","C:\test\crytolocker.exe","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:52.4980434","crytolocker.exe","1492","CreateFileMapping","C:\test\crytolocker.exe","SUCCESS","SyncType: SyncTypeOther"
"0:02:52.4981067","crytolocker.exe","1492","RegOpenKey","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\Image File Execution Options\crytolocker.exe","NAME NOT FOUND","Desired Access: Query Value, Enumerate Sub Keys"
"0:02:52.4996135","crytolocker.exe","1492","QueryNameInformationFile","C:\test\crytolocker.exe","SUCCESS","Name: \test\crytolocker.exe"
"0:02:52.4999109","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\","SUCCESS","Desired Access: Read, Maximum Allowed"
"0:02:52.4999474","crytolocker.exe","1492","RegQueryValue","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\SystemRoot","SUCCESS","Type: REG_SZ, Length: 22, Data: C:\Windows"
"0:02:52.5000236","crytolocker.exe","1492","RegCloseKey","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION","SUCCESS",""
"0:02:52.5028458","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Microsoft\Windows NT\CurrentVersion\","SUCCESS","Desired Access: Read, Maximum Allowed"
"0:02:52.5028801","crytolocker.exe","1492","RegQueryValue","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\SystemRoot","SUCCESS","Type: REG_SZ, Length: 22, Data: C:\Windows"
"0:02:52.5029213","crytolocker.exe","1492","RegCloseKey","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION","SUCCESS",""
"0:02:52.5046764","crytolocker.exe","1492","Process Create","C:\test\crytolocker.exe","SUCCESS","PID: 2148, Command line: ""C:\test\crytolocker.exe"" "
"0:02:52.5046905","crytolocker.exe","2148","Process Start","","SUCCESS","Parent PID: 1492, Command line: ""C:\test\crytolocker.exe"" , Current directory: C:\test\, Environment: 
;	ALLUSERSPROFILE=C:\ProgramData
;	APPDATA=C:\Users\rabbit\AppData\Roaming
;	CommonProgramFiles=C:\Program Files (x86)\Common Files
;	CommonProgramFiles(x86)=C:\Program Files (x86)\Common Files
;	CommonProgramW6432=C:\Program Files\Common Files
;	COMPUTERNAME=RABBIT-PC
;	ComSpec=C:\Windows\system32\cmd.exe
;	FP_NO_HOST_CHECK=NO
;	HOMEDRIVE=C:
;	HOMEPATH=\Users\rabbit
;	LOCALAPPDATA=C:\Users\rabbit\AppData\Local
;	LOGONSERVER=\\RABBIT-PC
;	NUMBER_OF_PROCESSORS=2
;	OS=Windows_NT
;	Path=C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\
;	PATHEXT=.COM;.EXE;.BAT;.CMD;.VBS;.VBE;.JS;.JSE;.WSF;.WSH;.MSC
;	PROCESSOR_ARCHITECTURE=x86
;	PROCESSOR_ARCHITEW6432=AMD64
;	PROCESSOR_IDENTIFIER=Intel64 Family 6 Model 23 Stepping 7, GenuineIntel
;	PROCESSOR_LEVEL=6
;	PROCESSOR_REVISION=1707
;	ProgramData=C:\ProgramData
;	ProgramFiles=C:\Program Files (x86)
;	ProgramFiles(x86)=C:\Program Files (x86)
;	ProgramW6432=C:\Program Files
;	PSModulePath=C:\Windows\system32\WindowsPowerShell\v1.0\Modules\
;	PUBLIC=C:\Users\Public
;	SystemDrive=C:
;	SystemRoot=C:\Windows
;	TEMP=C:\Users\rabbit\AppData\Local\Temp
;	TMP=C:\Users\rabbit\AppData\Local\Temp
;	USERDOMAIN=rabbit-PC
;	USERNAME=rabbit
;	USERPROFILE=C:\Users\rabbit
;	windir=C:\Windows"
"0:02:52.5047031","crytolocker.exe","2148","Thread Create","","SUCCESS","Thread ID: 2852"
"0:02:52.5047970","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCertDlls","REPARSE","Desired Access: Query Value"
"0:02:52.5048274","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCertDlls","NAME NOT FOUND","Desired Access: Query Value"
"0:02:52.5048820","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value, Set Value"
"0:02:52.5049073","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value, Set Value"
"0:02:52.5049687","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Wow6432Node\Policies\Microsoft\Windows\Safer\CodeIdentifiers","REPARSE","Desired Access: Query Value"
"0:02:52.5049962","crytolocker.exe","1492","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Safer\CodeIdentifiers","SUCCESS","Desired Access: Query Value"
"0:02:52.5050420","crytolocker.exe","1492","RegSetInfoKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:52.5050702","crytolocker.exe","1492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\TransparentEnabled","NAME NOT FOUND","Length: 80"
"0:02:52.5050908","crytolocker.exe","1492","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers\AuthenticodeEnabled","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"0:02:52.5051212","crytolocker.exe","1492","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\safer\codeidentifiers","SUCCESS",""
"0:02:52.5051985","crytolocker.exe","1492","RegOpenKey","HKCU\Software\Policies\Microsoft\Windows\Safer\CodeIdentifiers","NAME NOT FOUND","Desired Access: Query Value"
"0:02:52.5053629","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","REPARSE","Desired Access: Query Value"
"0:02:52.5053918","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\SafeBoot\Option","NAME NOT FOUND","Desired Access: Query Value"
"0:02:52.5054225","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCompatibility","REPARSE","Desired Access: Query Value"
"0:02:52.5054464","crytolocker.exe","1492","RegOpenKey","HKLM\System\CurrentControlSet\Control\Session Manager\AppCompatibility","NAME NOT FOUND","Desired Access: Query Value"
"0:02:52.5054753","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Wow6432Node\Policies\Microsoft\Windows\AppCompat","REPARSE","Desired Access: Query Value"
"0:02:52.5054999","crytolocker.exe","1492","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\AppCompat","NAME NOT FOUND","Desired Access: Query Value"
"0:02:52.5056076","crytolocker.exe","1492","QuerySecurityFile","C:\test\crytolocker.exe","SUCCESS","Information: Owner, Group, DACL, SACL, Label"
"0:02:52.5056390","crytolocker.exe","1492","QueryBasicInformationFile","C:\test\crytolocker.exe","SUCCESS","CreationTime: 2015/05/13 11:36:49, LastAccessTime: 2015/05/13 11:36:49, LastWriteTime: 2015/05/10 20:05:36, ChangeTime: 2015/05/15 0:01:35, FileAttributes: A"
"0:02:52.5057915","crytolocker.exe","1492","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion","SUCCESS","Desired Access: Enumerate Sub Keys"
"0:02:52.5058276","crytolocker.exe","1492","RegSetInfoKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:52.5058526","crytolocker.exe","1492","RegQueryKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"0:02:52.5058746","crytolocker.exe","1492","RegOpenKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","Desired Access: Query Value"
"0:02:52.5059165","crytolocker.exe","1492","RegSetInfoKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:52.5060054","crytolocker.exe","1492","RegQueryValue","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers\C:\test\crytolocker.exe","NAME NOT FOUND","Length: 16"
"0:02:52.5060289","crytolocker.exe","1492","RegCloseKey","HKCU\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Layers","SUCCESS",""
"0:02:52.5060867","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Desired Access: Enumerate Sub Keys"
"0:02:52.5061630","crytolocker.exe","1492","RegSetInfoKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:52.5061857","crytolocker.exe","1492","RegQueryKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags","SUCCESS","Query: HandleTags, HandleTags: 0x400"
"0:02:52.5062081","crytolocker.exe","1492","RegOpenKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Custom\crytolocker.exe","NAME NOT FOUND","Desired Access: Query Value"
"0:02:52.5062471","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows NT\CurrentVersion\Image File Execution Options","SUCCESS","Desired Access: Query Value, Enumerate Sub Keys"
"0:02:52.5062746","crytolocker.exe","1492","RegSetInfoKey","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\Image File Execution Options","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"0:02:52.5063241","crytolocker.exe","1492","RegQueryValue","HKLM\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\Image File Execution Options\DisableLocalOverride","NAME NOT FOUND","Length: 1,024"
"0:02:52.5063747","crytolocker.exe","1492","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Windows\CurrentVersion\SideBySide","NAME NOT FOUND","Desired Access: Read"
"0:02:52.5073908","crytolocker.exe","1492","CreateFile","C:\test\crytolocker.exe","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5076394","crytolocker.exe","1492","CreateFile","C:\test\crytolocker.exe","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5076878","crytolocker.exe","1492","QueryBasicInformationFile","C:\test\crytolocker.exe","SUCCESS","CreationTime: 2015/05/13 11:36:49, LastAccessTime: 2015/05/13 11:36:49, LastWriteTime: 2015/05/10 20:05:36, ChangeTime: 2015/05/15 0:01:35, FileAttributes: A"
"0:02:52.5077243","crytolocker.exe","1492","CloseFile","C:\test\crytolocker.exe","SUCCESS",""
"0:02:52.5078125","crytolocker.exe","1492","QueryStandardInformationFile","C:\test\crytolocker.exe","SUCCESS","AllocationSize: 1,069,056, EndOfFile: 1,065,472, NumberOfLinks: 1, DeletePending: False, Directory: False"
"0:02:52.5078382","crytolocker.exe","1492","CloseFile","C:\test\crytolocker.exe","SUCCESS",""
"0:02:52.5081030","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5083003","crytolocker.exe","1492","QueryBasicInformationFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","CreationTime: 2009/07/14 7:14:31, LastAccessTime: 2009/07/14 7:14:31, LastWriteTime: 2009/07/14 9:14:53, ChangeTime: 2013/11/20 22:57:45, FileAttributes: A"
"0:02:52.5083253","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"0:02:52.5085298","crytolocker.exe","1492","CreateFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5086931","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: "
"0:02:52.5087889","crytolocker.exe","1492","CreateFileMapping","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","SyncType: SyncTypeOther"
"0:02:52.5090794","crytolocker.exe","1492","Load Image","C:\Windows\SysWOW64\apphelp.dll","SUCCESS","Image Base: 0x744f0000, Image Size: 0x4b000"
"0:02:52.5091799","crytolocker.exe","1492","CloseFile","C:\Windows\SysWOW64\apphelp.dll","SUCCESS",""
"0:02:52.5098408","crytolocker.exe","1492","CloseFile","C:\test\crytolocker.exe","SUCCESS",""
"0:02:52.5176058","crytolocker.exe","2148","Load Image","C:\test\crytolocker.exe","SUCCESS","Image Base: 0x400000, Image Size: 0x39000"
"0:02:52.5180134","crytolocker.exe","2148","Load Image","C:\Windows\System32\ntdll.dll","SUCCESS","Image Base: 0x77620000, Image Size: 0x1ab000"
"0:02:52.5182176","crytolocker.exe","2148","Load Image","C:\Windows\SysWOW64\ntdll.dll","SUCCESS","Image Base: 0x77800000, Image Size: 0x180000"
"0:02:52.5184409","crytolocker.exe","2148","CreateFile","C:\Windows\Prefetch\CRYTOLOCKER.EXE-0389C188.pf","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Attributes: n/a, ShareMode: None, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5185009","crytolocker.exe","2148","QueryStandardInformationFile","C:\Windows\Prefetch\CRYTOLOCKER.EXE-0389C188.pf","SUCCESS","AllocationSize: 32,768, EndOfFile: 32,368, NumberOfLinks: 1, DeletePending: False, Directory: False"
"0:02:52.5186187","crytolocker.exe","2148","ReadFile","C:\Windows\Prefetch\CRYTOLOCKER.EXE-0389C188.pf","SUCCESS","Offset: 0, Length: 32,368, Priority: Normal"
"0:02:52.5188803","crytolocker.exe","2148","CloseFile","C:\Windows\Prefetch\CRYTOLOCKER.EXE-0389C188.pf","SUCCESS",""
"0:02:52.5191126","crytolocker.exe","2148","CreateFile","C:","SUCCESS","Desired Access: Read Attributes, Write Attributes, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Complete If Oplocked, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5192084","crytolocker.exe","2148","QueryInformationVolume","C:","SUCCESS","VolumeCreationTime: 2013/11/20 22:51:05, VolumeSerialNumber: D0F4-7818, SupportsObjects: True, VolumeLabel: "
"0:02:52.5192449","crytolocker.exe","2148","FileSystemControl","C:","SUCCESS","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5194465","crytolocker.exe","2148","CreateFile","C:\ProgramData","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5194884","crytolocker.exe","2148","SetBasicInformationFile","C:\ProgramData","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5195163","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\ProgramData","SUCCESS","IndexNumber: 0x100000000019a"
"0:02:52.5195434","crytolocker.exe","2148","FileSystemControl","C:\ProgramData","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5196829","crytolocker.exe","2148","CloseFile","C:\ProgramData","SUCCESS",""
"0:02:52.5198444","crytolocker.exe","2148","CreateFile","C:\ProgramData\Microsoft","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5198953","crytolocker.exe","2148","SetBasicInformationFile","C:\ProgramData\Microsoft","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5199213","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\ProgramData\Microsoft","SUCCESS","IndexNumber: 0x100000000019b"
"0:02:52.5199470","crytolocker.exe","2148","FileSystemControl","C:\ProgramData\Microsoft","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5211030","crytolocker.exe","2148","CloseFile","C:\ProgramData\Microsoft","SUCCESS",""
"0:02:52.5213573","crytolocker.exe","2148","CreateFile","C:\ProgramData\Microsoft\Windows","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5214087","crytolocker.exe","2148","SetBasicInformationFile","C:\ProgramData\Microsoft\Windows","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5214347","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\ProgramData\Microsoft\Windows","SUCCESS","IndexNumber: 0x10000000001c7"
"0:02:52.5214625","crytolocker.exe","2148","FileSystemControl","C:\ProgramData\Microsoft\Windows","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5216565","crytolocker.exe","2148","CloseFile","C:\ProgramData\Microsoft\Windows","SUCCESS",""
"0:02:52.5218397","crytolocker.exe","2148","CreateFile","C:\ProgramData\Microsoft\Windows\Caches","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"0:02:52.5218997","crytolocker.exe","2148","SetBasicInformationFile","C:\ProgramData\Microsoft\Windows\Caches","SUCCESS","CreationTime: 1601/01/01 7:59:59, LastAccessTime: 1601/01/01 7:59:59, LastWriteTime: 1601/01/01 7:59:59, ChangeTime: 1601/01/01 7:59:59, FileAttributes: n/a"
"0:02:52.5219250","crytolocker.exe","2148","QueryFileInternalInformationFile","C:\ProgramData\Microsoft\Windows\Caches","SUCCESS","IndexNumber: 0x10000000001c9"
"0:02:52.5219510","crytolocker.exe","2148","FileSystemControl","C:\ProgramData\Microsoft\Windows\Caches","END OF FILE","Control: FSCTL_FILE_PREFETCH"
"0:02:52.5229271","crytolocker.exe","2148","CloseFile","C:\ProgramData\Microsoft\Windows\Caches","SUCCESS",""
"0:02:52.5232678","crytolocker.exe","2148","CreateFile","C:\test","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Complete If Oplocked, Open For Backup, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
